type,total_volts,total_amps,cgpu_volts,cgpu_amps
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,648,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5048,104
idle,5048,640,5040,104
idle,5048,640,5040,104
idle,5048,640,5040,104
run,5048,640,5040,104
run,5048,664,5040,120
run,5048,672,5040,128
run,5048,688,5040,136
run,5048,696,5040,144
run,5048,704,5040,152
run,5048,704,5040,160
run,5048,704,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,168
run,5048,712,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,168
run,5048,712,5040,168
run,5048,712,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,168
run,5048,712,5040,168
run,5048,720,5040,168
run,5048,712,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5032,816,5032,240
run,5032,840,5024,256
run,5032,808,5032,232
run,5024,832,5024,248
run,5032,816,5024,232
run,5032,824,5024,240
run,5032,800,5032,224
run,5040,776,5032,208
run,5040,760,5032,192
run,5040,744,5040,184
run,5040,736,5040,176
run,5040,736,5040,176
run,5040,728,5040,176
run,5040,728,5040,168
run,5040,720,5040,168
run,5040,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,712,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,712,5040,168
run,5048,712,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,728,5040,168
run,5048,744,5040,168
run,5048,736,5040,168
run,5048,736,5040,168
run,5048,736,5040,168
run,5048,728,5040,168
run,5048,728,5040,168
run,5048,728,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,728,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,728,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,712,5040,160
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,160
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
run,5048,720,5040,168
